Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpend,TotalPurchases,TotalChildren,TotalCampaignsAccepted,EnrollmentYear,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow
3,-0.04613579106274608,0,1,1.3085548854495983,544,13,85,8,6,29,3,10,4,5,1.1050075128619343,1,0,0,0,0,0,0,1.1023334118946386,0.13131029505061506,0.9285193398478059,0.0654157255621263,1.0347209038044092,-0.04049645076920169,True,False,False,False
4,1.5259436945857248,0,0,1.6194270405564088,684,100,801,21,66,0,1,6,9,10,-1.3678500004918126,0,0,1,0,0,0,0,0.3331462558277972,1.771579333373424,1.4496134589165623,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,True,False,False,False
2,-1.569679021827885,0,0,-1.6620012633488146,1,12,9,0,14,7,1,2,0,3,0.6928645939696432,0,0,0,0,0,0,0,-1.8034847332467623,-0.9356124228858017,-1.1558571364272208,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
4,-0.5372909246944586,0,2,0.16869031672462587,35,0,4,0,0,10,1,1,1,2,-0.13142124381493916,1,0,0,0,0,0,0,1.0168681723316564,-0.9256411825312558,-1.2861306661944099,1.3951390197158926,1.0347209038044092,1.4199884511614198,False,False,True,False
2,-0.7304082275700055,0,1,0.13414896615720245,87,3,25,3,2,13,2,3,0,4,0.6928645939696432,0,0,0,0,0,0,0,0.3331462558277972,-0.7860438175676124,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.4549801632849972,0,1,1.6194270405564088,309,3,24,4,3,20,2,5,1,7,0.6928645939696432,0,1,0,0,0,0,0,1.0168681723316564,-0.40381293731001766,0.01660463147748173,0.0654157255621263,1.0347209038044092,-0.04049645076920169,False,False,True,False
2,0.6444430885717989,0,1,0.30685571899431946,172,73,93,95,78,34,2,2,4,10,-1.7799929193841038,0,0,0,0,0,1,0,1.187798651457621,-0.10135197988879048,0.4074252207790492,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,1.1721288779482326,0,1,-1.2820464071071571,625,38,242,50,34,76,2,7,11,11,-0.5435641627072303,1,0,0,0,0,0,0,-0.2651104211130795,0.7628221841718587,2.1009811077525082,0.0654157255621263,1.0347209038044092,-0.04049645076920169,False,False,True,False
2,1.0728140772918677,0,0,0.9976827303427876,972,59,913,25,19,59,1,5,9,6,-0.9557070815995214,0,0,1,0,0,0,0,-0.008714702424132305,2.394781855532546,0.7982458100806167,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,False,False,True,False
2,0.22275225812729932,1,1,0.5141038223988599,157,6,39,6,13,75,5,4,1,5,0.280721675077352,0,0,0,0,0,0,0,-0.2651104211130795,-0.5151584546024475,0.01660463147748173,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,-0.45745602614237596,1,1,-0.7984674991632295,48,9,45,3,15,20,4,2,1,4,0.280721675077352,0,0,0,0,0,0,1,-0.5215061398020266,-0.7744107038206423,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,0.4487564940518024,0,1,-1.4202118093768508,279,83,88,32,14,34,1,4,2,10,-0.9557070815995214,0,0,0,0,0,0,0,0.3331462558277972,-0.12628008077515537,0.27715169101186005,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
4,-0.8559765173932928,1,1,-0.004016436112491162,132,0,16,0,0,4,5,3,1,4,1.5171504317542255,0,0,0,0,0,0,0,0.504076734953762,-0.7544682231115503,-0.2439424280568966,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,False,False,True,False
4,0.7815031192048068,0,0,0.23777301785947266,919,0,505,99,30,45,1,4,9,10,-1.3678500004918126,0,0,0,0,0,0,0,-1.8889499728097447,1.6486007023340241,1.1890663993821842,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.8210341510287769,0,1,0.20323166729204928,62,0,22,3,1,26,2,2,2,2,0.6928645939696432,0,0,0,0,0,0,0,0.504076734953762,-0.8176194120236747,-0.8953100768928424,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
0,-2.0093081793899974,1,0,-0.8330088497306529,1,45,3,4,6,42,3,3,1,3,1.1050075128619343,0,0,0,0,0,0,0,-1.4616237749948329,-0.8392237661251909,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
2,-1.2017097439491522,1,0,0.030524914454932245,2,6,4,3,1,9,1,1,0,2,1.1050075128619343,0,0,0,0,0,0,0,-0.35057566067606183,-0.9655261439494396,-1.416404195961599,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
1,1.1839476195127014,0,0,1.2049308337473281,408,61,109,48,122,41,1,5,7,9,-0.5435641627072303,0,0,0,1,0,0,0,1.0168681723316564,0.3041451278627449,0.9285193398478059,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,False,False,False,False
2,-0.5485023791429664,1,1,-0.6603020968935359,51,1,7,2,1,25,2,2,1,2,1.1050075128619343,1,0,0,0,0,0,0,-1.034297577179921,-0.8624899936191315,-1.0255836066600315,1.3951390197158926,1.0347209038044092,-0.04049645076920169,True,False,False,False
4,-0.8648989665585636,1,1,1.1013067820450577,62,1,16,3,2,6,4,2,1,4,-0.13142124381493916,0,0,0,0,0,0,0,0.9314029327686739,-0.8575043734418585,-0.5044894875912749,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,False,True
4,1.078139518154909,0,1,0.859517328073094,952,12,180,47,12,12,2,5,4,9,-0.9557070815995214,0,0,0,0,0,0,0,0.8459376932056916,1.0121031930355073,0.6679722803134275,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
4,0.43591003582955384,0,0,0.9286000292079408,618,15,106,20,7,45,1,11,2,8,0.280721675077352,0,1,0,0,0,0,0,1.187798651457621,0.34070634249608006,0.9285193398478059,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,False,True,False,False
2,-1.3750201439656684,1,0,-0.45305399348899544,11,7,12,2,2,27,2,2,1,2,-0.13142124381493916,1,0,0,0,0,0,1,-1.4616237749948329,-0.9056987018221639,-1.0255836066600315,0.0654157255621263,1.0347209038044092,-1.5009813526998232,True,False,False,False
3,0.12974390059822002,0,1,0.5141038223988599,318,3,17,4,7,56,5,4,1,8,-0.5435641627072303,0,0,0,0,0,0,0,-0.5215061398020266,-0.334014254828196,0.4074252207790492,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
3,-0.6306729973718215,1,1,0.4450211212640131,56,0,14,0,0,2,3,3,0,3,0.6928645939696432,0,0,0,0,0,0,0,1.187798651457621,-0.8874180945054964,-0.7650365471256532,1.3951390197158926,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,-0.3518347823587254,1,1,0.13414896615720245,110,5,59,7,1,7,5,5,0,4,1.1050075128619343,0,0,0,0,0,0,0,-0.17964518155009707,-0.6929789075918503,-0.11366889828970743,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,False,False
4,-0.642585167723361,1,0,1.2740135348821748,23,0,11,2,1,3,1,1,0,3,-0.13142124381493916,0,0,0,0,0,0,0,-1.4616237749948329,-0.9405980430630747,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.4655843306175441,0,1,-1.178422355404887,27,5,8,8,3,12,3,3,0,4,-0.5435641627072303,0,0,0,0,0,0,0,-0.7779018584909737,-0.9023749550373152,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,False,False
2,-1.0989847925646994,1,0,0.6177278741011302,18,3,19,3,3,6,2,2,0,3,1.1050075128619343,0,0,0,0,0,0,0,-1.2052280563058857,-0.9206555623539828,-1.0255836066600315,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,-0.6800501113387912,1,0,-0.07309913724733798,18,0,9,0,1,11,1,1,0,3,0.280721675077352,0,0,0,0,0,0,0,-0.606971379365009,-0.9422599164554991,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,0.5965141208044281,1,0,-0.07309913724733798,303,0,280,60,147,15,4,8,2,11,0.280721675077352,0,0,0,0,0,0,0,-0.17964518155009707,0.33073510214153407,1.3193399291493733,0.0654157255621263,-0.43893256174123346,1.4199884511614198,True,False,False,False
3,0.15398867084311815,0,1,1.1013067820450577,97,1,19,2,0,11,1,2,1,4,-0.9557070815995214,0,0,0,0,0,0,0,1.1023334118946386,-0.7910294377448854,-0.8953100768928424,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,1.539397439923934,0,0,1.6885097416912558,997,15,414,99,30,76,1,5,6,12,-1.3678500004918126,0,1,1,0,1,0,0,-0.2651104211130795,1.7034425242840268,1.1890663993821842,-1.2643075685916398,3.9820278348956943,-0.04049645076920169,False,False,True,False
2,-1.0866521926713408,1,0,0.23777301785947266,5,4,13,8,0,4,1,1,0,3,1.1050075128619343,0,0,0,0,0,0,0,-1.71801949368378,-0.9505692834176207,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-0.36155137621409883,1,1,-0.038557786679914566,95,11,35,0,4,7,4,2,1,5,0.280721675077352,0,0,0,0,0,0,0,1.4441943701465683,-0.7544682231115503,-0.37421595782408573,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,True,False,False
0,-1.226047942981121,1,0,-1.0747983037026168,1,6,2,3,6,3,1,1,0,3,0.6928645939696432,0,0,0,0,0,0,0,-1.2906932958688682,-0.9721736375191369,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,True,False,False
4,0.3321106533937858,2,1,0.859517328073094,46,1,12,3,0,9,2,2,0,3,-0.5435641627072303,0,0,0,0,0,0,0,0.16221577670183246,-0.8890799678979207,-1.0255836066600315,2.7248623138696586,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,1.1525088326633441,0,1,0.6522692246685535,411,106,147,54,115,66,1,5,10,7,-1.7799929193841038,1,0,0,0,0,0,0,0.5895419745167444,0.48695120102942063,1.058792869614995,0.0654157255621263,1.0347209038044092,1.4199884511614198,False,True,False,False
3,0.6562151157427322,0,0,-0.45305399348899544,244,51,270,101,0,45,1,1,3,5,-1.7799929193841038,0,0,0,0,0,0,0,1.8715205679614801,0.1745190032536475,-0.6347630173584641,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,False,False,True,False
4,-1.1337403013550735,1,0,1.4121789371518685,152,9,121,12,12,45,4,6,2,4,1.1050075128619343,0,0,0,0,0,0,0,-0.7779018584909737,-0.4237554180191096,0.14687816124467087,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,True,False
2,-2.3461189567805856,0,0,0.5486451729662833,1,1,3,1,1,1,15,0,0,0,6.050722539569428,0,0,0,0,0,0,0,-0.17964518155009707,-0.9937779916206532,0.01660463147748173,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,False,False,False,False
0,-2.076576906081044,1,0,0.4795624718314365,10,17,18,8,26,40,4,3,2,2,1.5171504317542255,0,0,0,0,0,0,0,-1.9744152123727272,-0.809310045061553,-0.5044894875912749,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,True,False,False
2,-0.5340209171469772,1,1,1.1358481326124812,12,0,5,0,0,4,1,0,1,2,-0.13142124381493916,0,0,0,0,0,0,0,0.07675053713885008,-0.9721736375191369,-1.416404195961599,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,-1.4726999408482928,1,0,0.4795624718314365,5,0,4,0,0,1,1,1,0,2,1.1050075128619343,0,0,0,0,0,0,0,-0.35057566067606183,-0.9904542448358045,-1.416404195961599,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
2,0.6144524479220406,0,1,0.20323166729204928,790,19,133,12,0,19,3,8,3,13,0.280721675077352,0,1,0,0,0,0,0,-0.5215061398020266,0.6099298320688207,1.5798869886837517,0.0654157255621263,1.0347209038044092,1.4199884511614198,True,False,False,False
4,0.8416245436849299,0,0,0.5141038223988599,882,29,514,38,29,44,1,4,2,6,-0.9557070815995214,0,0,1,1,0,0,1,0.3331462558277972,1.5455645520037158,-0.2439424280568966,-1.2643075685916398,2.5083743693500518,-0.04049645076920169,True,False,False,False
2,0.7231568416790308,0,2,0.06506626502235564,615,28,259,12,48,30,4,6,5,13,-0.5435641627072303,0,1,0,0,0,0,0,1.4441943701465683,0.641505426524883,1.7101605184509407,1.3951390197158926,1.0347209038044092,-0.04049645076920169,True,False,False,False
4,1.205856670080827,0,1,1.6539683911238323,1004,59,265,115,59,27,2,11,10,11,0.280721675077352,1,0,0,0,0,0,1,0.16221577670183246,1.5339314382567455,2.4918016970540755,0.0654157255621263,1.0347209038044092,-0.04049645076920169,True,False,False,False
2,1.0633777697977072,0,1,1.4812616382867152,133,27,421,13,195,71,2,7,3,5,-0.5435641627072303,0,0,0,0,0,0,0,-0.2651104211130795,0.422138138724872,0.27715169101186005,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,0.7551562012508135,0,1,0.06506626502235564,595,23,123,10,23,154,2,8,9,4,0.280721675077352,0,0,0,0,0,0,0,0.504076734953762,0.535145529409726,1.058792869614995,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,False,False
4,0.14973766103139227,1,1,0.7904346269382472,293,0,87,4,11,23,4,7,2,5,0.6928645939696432,0,0,0,0,0,0,1,-0.09417994198711468,-0.3124099007266798,0.4074252207790492,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,True,False,False,False
1,0.514763932117392,0,1,-0.3494299417867252,313,15,47,20,0,192,2,7,4,3,0.280721675077352,0,0,0,0,0,0,1,1.187798651457621,-0.03155329740696882,0.14687816124467087,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,1.0388059987980607,0,1,-0.004016436112491162,151,81,86,168,91,64,2,4,2,11,-1.3678500004918126,0,0,0,0,0,0,0,-0.5215061398020266,0.05818786578394474,0.5376987505462384,0.0654157255621263,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,-0.5884431856157755,1,1,-0.9711742520003465,15,0,2,0,0,6,1,1,0,2,0.280721675077352,1,0,0,0,0,0,0,-0.606971379365009,-0.9688498907342883,-1.416404195961599,1.3951390197158926,1.0347209038044092,1.4199884511614198,True,False,False,False
2,1.153863550075872,0,0,1.446720287719292,736,63,946,219,189,126,1,4,7,11,-1.3678500004918126,0,0,1,1,0,0,0,-0.008714702424132305,2.7803364825749894,1.058792869614995,-1.2643075685916398,2.5083743693500518,-0.04049645076920169,False,False,True,False
4,-0.7517567054157057,1,1,-0.41851264292157203,15,0,8,4,2,20,2,1,1,2,-0.13142124381493916,1,0,0,0,0,0,0,-0.35057566067606183,-0.9256411825312558,-1.1558571364272208,1.3951390197158926,1.0347209038044092,1.4199884511614198,False,False,False,False
4,1.8094533489523656,0,0,1.6885097416912558,982,17,672,23,34,51,1,6,2,8,-1.3678500004918126,0,0,1,0,0,0,1,-1.2052280563058857,1.949399786362827,0.27715169101186005,-1.2643075685916398,1.0347209038044092,-0.04049645076920169,False,False,False,False
3,1.0042373475818285,0,0,1.2394721843147514,1142,51,415,90,69,37,1,7,8,11,-0.9557070815995214,1,0,0,1,0,0,0,-1.1197628167429032,1.990946621173435,1.5798869886837517,-1.2643075685916398,2.5083743693500518,-0.04049645076920169,False,False,True,False
2,-0.9575803233328948,1,1,-0.3148885912193018,28,0,11,0,0,9,3,2,0,3,1.1050075128619343,0,0,0,0,0,0,0,0.7604724536427091,-0.9273030559236801,-0.8953100768928424,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-0.2248650607293746,1,1,-1.6274599127813911,46,0,12,0,2,23,2,2,1,2,0.6928645939696432,0,0,0,0,0,0,1,1.4441943701465683,-0.8691374871888288,-1.0255836066600315,1.3951390197158926,-0.43893256174123346,1.4199884511614198,False,True,False,False
2,1.4890860380862554,0,0,0.9976827303427876,897,161,430,186,161,27,0,4,7,6,-1.7799929193841038,1,0,1,1,0,0,1,-0.5215061398020266,2.087335277934046,0.27715169101186005,-1.2643075685916398,3.9820278348956943,-0.04049645076920169,False,False,False,False
4,0.06658604053829276,1,1,-0.2803472406518784,489,6,152,8,6,132,10,9,4,6,1.1050075128619343,0,0,0,0,0,0,1,0.504076734953762,0.3107926214324422,1.8404340482181298,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,-1.508716738264124,1,0,1.5503443394215621,25,4,9,6,8,32,3,2,1,3,0.6928645939696432,0,0,0,0,0,0,0,-0.09417994198711468,-0.8674756137964045,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,-0.2977395146446753,0,1,-1.351129108242004,145,1,33,2,1,1,1,4,1,4,0.280721675077352,0,0,0,0,0,0,0,1.7860553283984977,-0.7029501479463962,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
1,1.5664450737809592,0,0,0.8249759775056705,630,26,611,44,18,54,1,6,6,6,-1.3678500004918126,0,0,0,0,0,0,0,0.9314029327686739,1.291297922962794,0.5376987505462384,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,False,True,False,False
2,0.1870157470726807,0,0,-0.9366329014329231,760,38,104,50,9,38,2,7,3,4,-0.5435641627072303,0,1,0,0,0,0,0,2.1279162866504273,0.6531385402718531,0.14687816124467087,-1.2643075685916398,1.0347209038044092,1.4199884511614198,True,False,False,False
3,0.5717087778371046,0,1,-0.6603020968935359,420,15,186,151,38,15,3,5,3,13,-0.9557070815995214,0,0,0,0,0,0,0,0.504076734953762,0.3639725699900206,1.1890663993821842,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
2,-0.6140426732732016,1,0,-0.9711742520003465,125,17,52,3,19,30,4,5,1,4,1.1050075128619343,1,0,0,0,0,0,1,-0.2651104211130795,-0.5982521242236637,-0.11366889828970743,0.0654157255621263,1.0347209038044092,-1.5009813526998232,False,True,False,False
3,0.24433430794067684,1,1,0.06506626502235564,464,5,64,7,0,70,8,9,1,7,1.1050075128619343,0,0,0,0,0,0,0,0.24768101626481484,0.00666979061879066,1.3193399291493733,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
3,-1.317561439917066,1,0,1.6539683911238323,6,6,29,12,15,8,3,2,1,3,1.1050075128619343,0,0,0,0,0,0,0,0.07675053713885008,-0.8807706009357991,-0.7650365471256532,0.0654157255621263,-0.43893256174123346,-1.5009813526998232,False,False,False,False
2,0.6703695769839733,0,1,0.23777301785947266,1090,12,96,16,12,60,4,3,4,11,1.1050075128619343,0,1,0,0,0,0,0,-0.17964518155009707,1.1300962038976345,0.9285193398478059,0.0654157255621263,1.0347209038044092,-0.04049645076920169,True,False,False,False
3,-0.6813113999642484,1,0,-1.5583772116465444,3,2,11,2,2,10,1,1,0,2,0.280721675077352,1,0,0,0,0,0,0,-0.5215061398020266,-0.957216776987318,-1.416404195961599,0.0654157255621263,1.0347209038044092,-0.04049645076920169,True,False,False,False
2,-0.5209876013505869,1,2,0.9631413797753642,24,0,27,8,30,10,2,3,0,3,0.6928645939696432,0,0,0,0,0,1,0,0.41861149539077963,-0.8425475129100396,-0.8953100768928424,2.7248623138696586,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,0.9293541747445034,0,0,1.5848856899889854,737,21,106,55,63,210,0,6,7,9,-0.9557070815995214,0,0,0,1,0,0,0,-0.7779018584909737,0.973880105009748,0.9285193398478059,-1.2643075685916398,1.0347209038044092,-1.5009813526998232,False,False,False,False
2,-0.27111231032946925,0,1,-0.45305399348899544,254,6,71,4,0,27,5,5,1,7,-0.13142124381493916,0,0,0,0,0,0,0,-0.5215061398020266,-0.405474810702442,0.4074252207790492,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,1.2488806265269756,0,0,-1.2475050565397336,817,185,687,145,55,241,1,4,6,8,-1.3678500004918126,0,0,1,0,0,0,1,-1.2052280563058857,2.532717347103765,0.5376987505462384,-1.2643075685916398,1.0347209038044092,-1.5009813526998232,False,False,True,False
1,-0.13241727592272068,0,0,1.4121789371518685,620,54,239,99,98,119,2,9,7,10,0.6928645939696432,0,1,0,0,1,0,1,-0.17964518155009707,1.035369420529448,1.7101605184509407,-1.2643075685916398,2.5083743693500518,-1.5009813526998232,False,False,False,False
4,-0.6689320856773544,1,1,-0.004016436112491162,13,4,20,0,0,1,2,1,0,3,1.5171504317542255,0,0,0,0,0,0,0,1.0168681723316564,-0.9439217898479234,-1.1558571364272208,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,True,False,False,False
3,-0.5692435698727059,0,0,-1.0747983037026168,113,61,204,34,26,47,2,7,1,7,1.1050075128619343,0,0,0,0,0,0,0,1.5296596097095505,-0.20106438343425,0.27715169101186005,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,False,False,True,False
0,-1.1657863753203916,0,0,1.377637586584445,7,23,78,133,49,144,2,4,2,5,0.6928645939696432,0,0,0,0,0,0,0,1.5296596097095505,-0.28581992644789056,-0.2439424280568966,-1.2643075685916398,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,-0.8392994789011374,1,0,-0.21126453951703159,16,2,18,2,1,5,1,1,0,3,0.6928645939696432,0,0,0,0,0,0,0,-0.09417994198711468,-0.9339505494933774,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,False,False
4,0.2400365837354155,0,1,1.1358481326124812,462,0,24,6,0,4,2,9,2,5,0.6928645939696432,0,1,0,0,0,0,1,-0.2651104211130795,-0.18278377611758242,0.4074252207790492,0.0654157255621263,1.0347209038044092,-1.5009813526998232,True,False,False,False
1,-0.23925309393829294,1,1,1.2049308337473281,22,2,10,6,4,34,2,1,2,2,-0.5435641627072303,0,0,0,0,0,0,0,-0.008714702424132305,-0.8774468541509504,-1.0255836066600315,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,True,False,False,False
3,1.4574136792692207,0,0,1.0667654314776345,968,147,842,137,42,210,1,5,7,10,-1.3678500004918126,1,0,1,1,0,0,1,-0.2651104211130795,2.8916819998674193,1.058792869614995,-1.2643075685916398,3.9820278348956943,-0.04049645076920169,True,False,False,False
2,0.02701894921376731,0,0,0.6522692246685535,283,112,151,51,72,125,2,7,2,10,0.280721675077352,0,0,0,0,0,0,0,-0.17964518155009707,0.3124544948248665,0.7982458100806167,-1.2643075685916398,-0.43893256174123346,-1.5009813526998232,True,False,False,False
2,-1.6907627298717693,0,0,-1.2820464071071571,1,2,5,6,0,3,1,1,0,2,0.6928645939696432,0,0,0,0,0,0,0,1.1023334118946386,-0.9788211310888342,-1.416404195961599,-1.2643075685916398,-0.43893256174123346,-0.04049645076920169,True,False,False,False
2,-1.36165982741453,1,0,0.8940586786405174,14,1,7,2,1,1,1,2,0,2,1.5171504317542255,0,0,0,0,0,0,0,-0.17964518155009707,-0.9638642705570153,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,True,False,False
1,-0.41588021589582624,1,0,-1.351129108242004,30,5,24,6,3,8,2,2,0,4,-0.13142124381493916,0,0,0,0,0,0,0,-0.35057566067606183,-0.8807706009357991,-0.8953100768928424,0.0654157255621263,-0.43893256174123346,1.4199884511614198,True,False,False,False
4,-0.418356078753205,1,1,1.446720287719292,4,0,5,0,1,5,1,1,0,2,0.6928645939696432,0,0,0,0,0,0,0,-0.6924366189279914,-0.9821448778736829,-1.416404195961599,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,True,False,False
4,-0.14176015462981054,1,1,-0.9711742520003465,52,0,9,0,0,1,2,1,0,4,-0.5435641627072303,0,0,0,0,0,0,0,0.504076734953762,-0.9040368284297395,-1.0255836066600315,1.3951390197158926,-0.43893256174123346,1.4199884511614198,False,True,False,False
3,0.37747032951670695,0,1,-0.7293847980283826,62,1,57,19,11,48,2,2,1,5,-1.3678500004918126,0,0,0,0,0,0,0,1.2732638910206036,-0.6780220470600313,-0.6347630173584641,0.0654157255621263,-0.43893256174123346,1.4199884511614198,False,False,True,False
4,-0.8366367584696168,1,0,1.6539683911238323,20,2,14,3,0,10,1,2,0,2,1.5171504317542255,0,0,0,0,0,0,0,-0.7779018584909737,-0.9256411825312558,-1.2861306661944099,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,0.2736709470809389,0,1,-0.004016436112491162,545,7,114,37,21,78,5,7,2,11,-0.13142124381493916,0,1,0,0,0,0,0,0.24768101626481484,0.3257494819642611,1.3193399291493733,0.0654157255621263,1.0347209038044092,-0.04049645076920169,False,False,True,False
2,1.2433683280897927,0,0,-1.2129637059723104,558,79,622,207,175,95,1,4,6,4,-1.7799929193841038,0,0,1,0,0,0,1,1.9569858075244626,1.877939230488581,0.01660463147748173,-1.2643075685916398,1.0347209038044092,1.4199884511614198,True,False,False,False
2,-2.076576906081044,1,1,-1.523835861079121,6,5,4,13,4,25,4,2,1,3,0.280721675077352,0,0,0,0,0,0,0,-0.7779018584909737,-0.9123461953918612,-0.6347630173584641,1.3951390197158926,-0.43893256174123346,-1.5009813526998232,False,True,False,False
3,4.941466577930091,1,0,-0.41851264292157203,39,1,9,2,0,8,0,1,0,1,-1.7799929193841038,0,0,0,0,0,0,0,-0.17964518155009707,-0.9090224486070125,-1.6769512554959773,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,1.9821564618529213,0,0,0.4450211212640131,1111,24,790,160,45,172,0,5,8,5,-1.3678500004918126,0,1,1,1,0,0,1,1.3587291305835858,2.818559570600749,0.4074252207790492,-1.2643075685916398,3.9820278348956943,-0.04049645076920169,False,False,True,False
1,-1.3455900760383355,0,0,1.1703894831799047,4,6,8,6,3,10,1,2,0,3,0.6928645939696432,0,0,0,0,0,0,0,-1.3761585354318504,-0.9455836632403477,-1.1558571364272208,-1.2643075685916398,-0.43893256174123346,1.4199884511614198,True,False,False,False
2,-0.35902879896318457,1,1,-0.038557786679914566,183,5,65,3,5,49,5,5,2,4,1.5171504317542255,0,0,0,0,0,0,0,-0.09417994198711468,-0.49189222710850694,0.14687816124467087,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,False,False
2,0.9190302937731691,0,0,1.5503443394215621,546,72,376,94,145,72,1,5,5,8,-0.9557070815995214,0,1,0,0,0,0,0,-0.8633670980539562,1.1616717983536966,0.5376987505462384,-1.2643075685916398,1.0347209038044092,-1.5009813526998232,True,False,False,False
2,0.4176914223507287,0,1,0.4104797706965897,606,7,155,10,0,54,5,10,3,8,0.6928645939696432,0,0,0,0,0,0,0,0.24768101626481484,0.3756056837369909,1.4496134589165623,0.0654157255621263,-0.43893256174123346,-0.04049645076920169,False,False,True,False
2,-0.0818723021173647,1,1,0.7213519258034004,266,6,51,8,6,64,6,7,1,5,1.1050075128619343,0,0,0,0,0,0,0,-0.606971379365009,-0.3406617483978933,0.5376987505462384,1.3951390197158926,-0.43893256174123346,-0.04049645076920169,False,False,True,False
4,1.3593134528447774,0,0,-0.21126453951703159,1142,29,249,38,29,14,1,5,5,12,-1.3678500004918126,0,1,1,0,0,0,0,0.3331462558277972,1.4873989832688645,1.058792869614995,-1.2643075685916398,2.5083743693500518,1.4199884511614198,True,False,False,False
